순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),805846,73,320961,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_독식하는 재벌 3세_미생법사_순혈의 헌터_스킬스_스킬스 - 현대편_시간의 마에스트로_연봉 1조 신입사원_현자귀환_서오,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),676224,73,112822,[사용안함]_리턴 오브 로드_정현우,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_리턴 오브 로드_정현우,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),197351,73,112352,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_마법 배운 재벌집 늦둥이_서오,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),880304,73,325280,[사용안함]_마왕겁_삼국지 이신창성_학원 폭력물의 회귀 특전자_원하,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_마왕겁_삼국지 이신창성_학원 폭력물의 회귀 특전자_원하,소설편집팀,조원재,기타,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,원하,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),676306,73,112875,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_마왕군 전입을 명 받았습니다_하늘곰,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,하늘곰,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),172442,73,108830,[사용안함]_마왕으로 산다_하늘곰,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_마왕으로 산다_하늘곰,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,하늘곰,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),676399,73,112954,[사용안함]_말년에 이계라니_정현우,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_말년에 이계라니_정현우,소설편집팀,조원재,,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673189,73,109328,[사용안함]_모성+애 용사_키제이,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_모성+애 용사_키제이,소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,키제이,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673198,73,109329,[사용안함]_무인도 하렘 생활기_외도정사,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_무인도 하렘 생활기_외도정사,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),805848,73,320963,[사용안함]_미생법사_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_미생법사_서오,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),895792,73,109925,[사용안함]_보수적인데 팬티는 왜 벗어?_친구 엄마와 친구 먹기_타락 부부_어쩌다 근친_골 때리는 엄마들_일찐 친구엄마와 가족들을 따먹는다_미도파,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_보수적인데 팬티는 왜 벗어?_친구 엄마와 친구 먹기_타락 부부_어쩌다 근친_골 때리는 엄마들_일찐 친구엄마와 가족들을 따먹는다_미도파,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),672881,73,108042,[사용안함]_상담 클리닉_얼끼,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_상담 클리닉_얼끼,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,얼끼,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673004,73,108055,[사용안함]_서큐버스 하렘_외도정사,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_서큐버스 하렘_외도정사,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),700243,73,313412,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_수를 읽는 남자 : 세상을 바꾸는 컨설턴트_준강,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),208204,73,114056,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,구라천재,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),208225,73,114056,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_슈퍼스타_누구도 막을 수 없어!!!!!!_구라천재,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,구라천재,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),805850,73,320965,[사용안함]_스킬스 현대편_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_스킬스 현대편_서오,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),805849,73,320964,[사용안함]_스킬스_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_스킬스_서오,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),181879,73,110021,[사용안함]_아빠의 게임_정현우,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_아빠의 게임_정현우,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),857500,73,320889,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_아포칼립스의 유일한 플레이어_쓰고또쓰고,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,쓰고또쓰고,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673227,73,109335,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_악마의 경쟁회귀 시스템에 들어와 버렸다_테서스,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673015,73,108058,[사용안함]_야설로 보는 그리스 로마 신화_외도정사,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_야설로 보는 그리스 로마 신화_외도정사,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673239,73,109336,[사용안함]_얀데레에게 찍혔습니다_LOCOLOCO,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_얀데레에게 찍혔습니다_LOCOLOCO,소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,LOCOLOCO,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),688739,73,315278,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_어웨이큰 - 분노의 학살자_테서스,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673021,73,108059,[사용안함]_여사친의 스마트폰_용병애쉬,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_여사친의 스마트폰_용병애쉬,소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,용병애쉬,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673105,73,108067,[사용안함]_여친의 언니_탐욕적인창작자,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_여친의 언니_탐욕적인창작자,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,탐욕적인창작자,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673249,73,109338,[사용안함]_역전세계의 금태양_나물반찬,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_역전세계의 금태양_나물반찬,소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,나물반찬,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673032,73,108060,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_외도 전설 -마법소녀 조교기-_외도정사,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,"외도정사,프로무림",성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),715604,73,114911,[사용안함]_유산 받아 레벨 업!_북홀릭,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_유산 받아 레벨 업!_북홀릭,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),197330,73,112351,[사용안함]_인간 자체가 강함_박신우,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_인간 자체가 강함_박신우,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,박신우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),215360,73,115236,[사용안함]_재벌가 차남은 먼치킨_말리브해적,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_재벌가 차남은 먼치킨_말리브해적,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,"말리브 해적,말리브해적",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),681700,73,247287,[사용안함]_중력술사 아스께끼맨_테서스,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_중력술사 아스께끼맨_테서스,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),718225,73,115536,[사용안함]_창업의 신_정현우,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_창업의 신_정현우,소설편집팀,조원재,남성향,판타지,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,정현우,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),164934,73,107839,[사용안함]_코드네임 사신_준강,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_코드네임 사신_준강,소설편집팀,조원재,남성향,무협,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,준강,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),568416,73,247248,[사용안함]_코인게이트를열었다_용병애쉬,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_코인게이트를열었다_용병애쉬,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673264,73,109341,[사용안함]_쾌락노예_용병애쉬,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_쾌락노예_용병애쉬,소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,용병애쉬,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),164967,73,107842,[사용안함]_타락 부부_미도파,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_타락 부부_미도파,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673047,73,108062,[사용안함]_패배 용사 - 약골 용사의 에로 대모험!_외도정사,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_패배 용사 - 약골 용사의 에로 대모험!_외도정사,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673272,73,109342,"[사용안함]_퐁퐁의 역습_테서스,프로무림",소설,에피루스 이북클럽(B2C),Y,N,,,,Y,"[사용안함]_퐁퐁의 역습_테서스,프로무림",소설편집팀,조원재,남성향,"성인물,판타지",에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,"테서스,프로무림",성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),672906,73,108046,[사용안함]_플라스틱 먹고 살면 생활비 0원_테서스,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_플라스틱 먹고 살면 생활비 0원_테서스,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),673281,73,109343,[사용안함]_하렘으로 세계정복_용병애쉬,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_하렘으로 세계정복_용병애쉬,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,용병애쉬,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),197435,73,112356,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_핵무기도 만들어 드릴까요?_북홀릭,소설편집팀,조원재,남성향,일반서,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,북홀릭,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),672924,73,108047,[사용안함]_헬조선의 백수들이여 단결하라_테서스,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_헬조선의 백수들이여 단결하라_테서스,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),805847,73,320962,[사용안함]_현자귀환_서오,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_현자귀환_서오,소설편집팀,조원재,남성향,기타,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,서오,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,에피루스,에피루스 이북클럽(B2C),165038,73,107851,[사용안함]_회사에서 자위하면 생기는 일_미도파,소설,에피루스 이북클럽(B2C),Y,N,,,,Y,[사용안함]_회사에서 자위하면 생기는 일_미도파,소설편집팀,조원재,남성향,성인물,에피루스 이북클럽(B2C)_원본.xlsx,N,,,키다리스튜디오,연재,미도파,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),489048,54,247113,"(사용안함)_고인물,무림에가다·갈드_중복",소설,Yes24(서점),Y,N,,,,Y,"(사용안함)_고인물,무림에가다·갈드_중복",소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),675937,54,112663,(사용안함)_드래곤 엔터테인먼트,소설,Yes24(서점),Y,N,,,,Y,(사용안함)_드래곤 엔터테인먼트,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,지미신,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),681708,54,247289,(사용안함)_마왕이나노머신을숨김·갈드_중복,소설,Yes24(서점),Y,N,,,,Y,(사용안함)_마왕이나노머신을숨김·갈드_중복,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),694848,54,315584,(사용안함)_업어 키운 사매들·앤서_중복,소설,Yes24(서점),Y,N,,,,Y,(사용안함)_업어 키운 사매들·앤서_중복,소설유통팀,김성경,남성향,무협,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),687193,54,315018,(사용안함)_와이프는 절대고수·앤서_중복,소설,Yes24(서점),Y,N,,,,Y,(사용안함)_와이프는 절대고수·앤서_중복,소설유통팀,김성경,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),489045,54,247114,(사용안함)_음공천하·서호_중복,소설,Yes24(서점),Y,N,,,,Y,(사용안함)_음공천하·서호_중복,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),673306,54,109667,[사용안함]_MLB-메이저 리그_말리브해적,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_MLB-메이저 리그_말리브해적,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,연재,"말리브의해적,말리브해적",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),175253,54,109320,[사용안함]_M녀 조교_키제이,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_M녀 조교_키제이,소설편집팀,조원재,남성향,성인물,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,키제이,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),896192,54,109671,[사용안함]_SSS급 괴물 사냥꾼_나 홀로 마법사_북홀릭,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_SSS급 괴물 사냥꾼_나 홀로 마법사_북홀릭,소설편집팀,조원재,남성향,"판타지,기타",Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,연재,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),673448,54,111044,[사용안함]_SSS급 괴물 사냥꾼_북홀릭,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_SSS급 괴물 사냥꾼_북홀릭,소설편집팀,조원재,남성향,일반서,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,"북홀릭,이원규",비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),167244,54,108051,[사용안함]_TS 에로 게임 탈출기_외도정사,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_TS 에로 게임 탈출기_외도정사,소설편집팀,조원재,남성향,성인물,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),167086,54,108036,[사용안함]_각성자 위탁관리인_오시안,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_각성자 위탁관리인_오시안,소설편집팀,조원재,남성향,성인물,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,오시안,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),167097,54,108037,[사용안함]_각인 예속의 사냥꾼_오시안,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_각인 예속의 사냥꾼_오시안,소설편집팀,조원재,남성향,"성인물,판타지",Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,오시안,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),489440,54,247394,[사용안함]_걷기만 해도 조만장자_하늘곰,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_걷기만 해도 조만장자_하늘곰,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),489441,54,247288,[사용안함]_게임 속 무기 소환사로 살아남기_쩡킴,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_게임 속 무기 소환사로 살아남기_쩡킴,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,,비성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),672974,54,108052,[사용안함]_귀축기담_외도정사,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_귀축기담_외도정사,소설편집팀,조원재,남성향,성인물,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,외도정사,성인
02_사용안함_사용금지_선차단,사용안함/사용금지 표식. 매핑 기준에서 선 차단.,예스24,Yes24(서점),565278,54,109323,[사용안함]_극악 연쇄간살마로 회귀했다_테서스,소설,Yes24(서점),Y,N,,,,Y,[사용안함]_극악 연쇄간살마로 회귀했다_테서스,소설편집팀,조원재,남성향,판타지,Yes24(서점)_원본.xlsx,N,,,키다리스튜디오,단행본,테서스,비성인
